id,from,to,airline,departure,arrival,price
13970,LUN,HRE,Emirates,1743861900,1743865800,3250
13971,LUN,HRE,Qatar Airways,1743861600,1743865200,3468
13972,LUN,HRE,Qatar Airways,1743926700,1743930300,3214
13973,LUN,HRE,Emirates,1743948300,1743952200,3250
13974,LUN,HRE,Air Botswana,1743923400,1743927000,3370
13975,LUN,HRE,Kenya Airways,1743926400,1743930300,3904
13976,LUN,HRE,RwandAir,1743943200,1743946800,5822
13977,LUN,HRE,Qatar Airways,1743926700,1743930300,3214
13978,LUN,HRE,Emirates,1743948300,1743952200,3250
13979,LUN,HRE,Kenya Airways,1743926400,1743930300,3904
13980,LUN,HRE,RwandAir,1743943200,1743946800,5822
13981,LUN,HRE,Kenya Airways,1744012800,1744016700,2306
13982,LUN,HRE,Uganda Airlines,1744021800,1744025400,2316
13983,LUN,HRE,Emirates,1744034700,1744038600,3250
13984,LUN,HRE,RwandAir,1744029600,1744033200,3281
13985,LUN,HRE,Kenya Airways,1744012800,1744016700,2306
13986,LUN,HRE,Uganda Airlines,1744021800,1744025400,2316
13987,LUN,HRE,Emirates,1744034700,1744038600,3250
13988,LUN,HRE,Uganda Airlines,1744126200,1744129800,2316
13989,LUN,HRE,Qatar Airways,1744120800,1744124400,3214
13990,LUN,HRE,Emirates,1744121100,1744125000,3250
13991,LUN,HRE,RwandAir,1744116000,1744119600,3281
13992,LUN,HRE,Qatar Airways,1744120800,1744124400,3214
13993,LUN,HRE,Emirates,1744121100,1744125000,3250
13994,LUN,HRE,RwandAir,1744116000,1744119600,3281
13995,LUN,HRE,Kenya Airways,1744185600,1744189500,2306
13996,LUN,HRE,Qatar Airways,1744185900,1744189500,3214
13997,LUN,HRE,Emirates,1744207500,1744211400,3250
13998,LUN,HRE,RwandAir,1744202400,1744206000,3281
13999,LUN,HRE,Qatar Airways,1744185900,1744189500,3214
14000,LUN,HRE,Emirates,1744207500,1744211400,3250
14001,LUN,HRE,RwandAir,1744202400,1744206000,3281
14002,LUN,HRE,Kenya Airways,1744238700,1744242600,2306
14003,LUN,HRE,Kenya Airways,1744272000,1744275900,2306
14004,LUN,HRE,Emirates,1744293900,1744297800,3250
14005,LUN,HRE,RwandAir,1744288800,1744292400,3281
14006,LUN,HRE,Kenya Airways,1744238700,1744242600,2306
14007,LUN,HRE,Kenya Airways,1744272000,1744275900,2306
14008,LUN,HRE,Emirates,1744293900,1744297800,3250
14009,LUN,HRE,Kenya Airways,1744358400,1744362300,2316
14010,LUN,HRE,Emirates,1744380300,1744384200,3262
14011,LUN,HRE,RwandAir,1744375200,1744378800,3281
14012,LUN,HRE,Qatar Airways,1744358700,1744362300,3481
14013,LUN,HRE,Emirates,1744380300,1744384200,3262
14014,LUN,HRE,RwandAir,1744375200,1744378800,3281
14015,LUN,HRE,Qatar Airways,1744358700,1744362300,3481
14016,LUN,HRE,Kenya Airways,1744411500,1744415400,2306
14017,LUN,HRE,Emirates,1744466700,1744470600,3250
14018,LUN,HRE,Qatar Airways,1744466400,1744470000,3468
14019,LUN,HRE,RwandAir,1744461600,1744465200,3642
14020,LUN,HRE,Kenya Airways,1744411500,1744415400,2306
14021,LUN,HRE,Emirates,1744466700,1744470600,3250
14022,LUN,HRE,Qatar Airways,1744466400,1744470000,3468
14023,LUN,HRE,Qatar Airways,1744531500,1744535100,3214
14024,LUN,HRE,Emirates,1744553100,1744557000,3250
14025,LUN,HRE,Air Botswana,1744528200,1744531800,3370
14026,LUN,HRE,Kenya Airways,1744531200,1744535100,5994
14027,LUN,HRE,RwandAir,1744548000,1744551600,8271
14028,LUN,HRE,Qatar Airways,1744531500,1744535100,3214
14029,LUN,HRE,Emirates,1744553100,1744557000,3250
14030,LUN,HRE,Kenya Airways,1744531200,1744535100,5994
14031,LUN,HRE,RwandAir,1744548000,1744551600,8271
14032,LUN,JNB,Airlink,1742040900,1742049000,5449
14033,LUN,JNB,Proflight Zambia,1742019300,1742026500,6484
14034,LUN,JNB,Zambia Airways,1742048400,1742058300,6793
14035,LUN,JNB,Proflight Zambia,1742029200,1742036400,6939
14036,LUN,JNB,South African,1742038200,1742045400,7620
14037,LUN,JNB,Airlink,1742040900,1742049000,5449
14038,LUN,JNB,Zambia Airways,1742048400,1742058300,6793
14039,LUN,JNB,Proflight Zambia,1742029200,1742036400,6939
14040,LUN,JNB,South African,1742038200,1742045400,7620
14041,LUN,JNB,Proflight Zambia,1742105700,1742112900,4359
14042,LUN,JNB,Airlink,1742127300,1742135400,5449
14043,LUN,JNB,Proflight Zambia,1742115600,1742122800,5758
14044,LUN,JNB,Zambia Airways,1742102700,1742112600,6793
14045,LUN,JNB,Proflight Zambia,1742105700,1742112900,4359
14046,LUN,JNB,Proflight Zambia,1742115600,1742122800,5758
14047,LUN,JNB,Zambia Airways,1742102700,1742112600,6793
14048,LUN,JNB,South African,1742187000,1742194200,4395
14049,LUN,JNB,South African,1742211000,1742218200,4395
14050,LUN,JNB,Airlink,1742213700,1742221800,5449
14051,LUN,JNB,Proflight Zambia,1742202000,1742209200,5758
14052,LUN,JNB,Proflight Zambia,1742192100,1742199300,6484
14053,LUN,JNB,Zambia Airways,1742189100,1742196600,6793
14054,LUN,JNB,South African,1742211000,1742218200,4395
14055,LUN,JNB,Airlink,1742213700,1742221800,5449
14056,LUN,JNB,Proflight Zambia,1742202000,1742209200,5758
14057,LUN,JNB,Proflight Zambia,1742192100,1742199300,6484
14058,LUN,JNB,Zambia Airways,1742189100,1742196600,6793
14059,LUN,JNB,Proflight Zambia,1742288400,1742295600,3505
14060,LUN,JNB,South African,1742273400,1742280600,4122
14061,LUN,JNB,South African,1742297400,1742304600,4122
14062,LUN,JNB,Proflight Zambia,1742278500,1742285700,5376
14063,LUN,JNB,Airlink,1742275800,1742283300,5449
14064,LUN,JNB,Airlink,1742300100,1742308200,5449
14065,LUN,JNB,Proflight Zambia,1742288400,1742295600,3505
14066,LUN,JNB,South African,1742297400,1742304600,4122
14067,LUN,JNB,Proflight Zambia,1742278500,1742285700,5376
14068,LUN,JNB,Airlink,1742275800,1742283300,5449
14069,LUN,JNB,Airlink,1742300100,1742308200,5449
14070,LUN,JNB,Proflight Zambia,1742374800,1742382000,3505
14071,LUN,JNB,South African,1742359800,1742367000,3814
14072,LUN,JNB,South African,1742383800,1742391000,3814
14073,LUN,JNB,Proflight Zambia,1742364900,1742372100,3868
14074,LUN,JNB,Airlink,1742362200,1742369700,5449
14075,LUN,JNB,Airlink,1742386500,1742394600,5449
14076,LUN,JNB,Proflight Zambia,1742374800,1742382000,3505
14077,LUN,JNB,South African,1742383800,1742391000,3814
14078,LUN,JNB,Proflight Zambia,1742364900,1742372100,3868
14079,LUN,JNB,Airlink,1742362200,1742369700,5449
14080,LUN,JNB,Airlink,1742386500,1742394600,5449
14081,LUN,JNB,Proflight Zambia,1742451300,1742458500,4369
14082,LUN,JNB,South African,1742446200,1742453400,4404
14083,LUN,JNB,South African,1742470200,1742477400,5812
14084,LUN,JNB,Airlink,1742448600,1742456100,6367
14085,LUN,JNB,Proflight Zambia,1742461200,1742468400,6491
14086,LUN,JNB,Zambia Airways,1742480400,1742490300,6799
14087,LUN,JNB,Proflight Zambia,1742451300,1742458500,4369
14088,LUN,JNB,South African,1742470200,1742477400,5812
14089,LUN,JNB,Airlink,1742448600,1742456100,6367
14090,LUN,JNB,Proflight Zambia,1742461200,1742468400,6491
14091,LUN,JNB,Zambia Airways,1742480400,1742490300,6799
14092,LUN,JNB,South African,1742556600,1742563800,3814
14093,LUN,JNB,Proflight Zambia,1742537700,1742544900,4359
14094,LUN,JNB,South African,1742532600,1742539800,4122
14095,LUN,JNB,Proflight Zambia,1742547600,1742554800,5376
14096,LUN,JNB,Airlink,1742559300,1742567400,5449
14097,LUN,JNB,Zambia Airways,1742534400,1742541900,6793
14098,LUN,JNB,South African,1742556600,1742563800,3814
14099,LUN,JNB,South African,1742532600,1742539800,4122
14100,LUN,JNB,Proflight Zambia,1742547600,1742554800,5376
14101,LUN,JNB,Airlink,1742559300,1742567400,5449
14102,LUN,JNB,Zambia Airways,1742534400,1742541900,6793
14103,LUN,JNB,Proflight Zambia,1742624100,1742631300,3868
14104,LUN,JNB,South African,1742643000,1742650200,4395
14105,LUN,JNB,Airlink,1742645700,1742653800,5449
14106,LUN,JNB,Proflight Zambia,1742634000,1742641200,6484
14107,LUN,JNB,Zambia Airways,1742653200,1742663100,6793
14108,LUN,JNB,Proflight Zambia,1742624100,1742631300,3868
14109,LUN,JNB,South African,1742643000,1742650200,4395
14110,LUN,JNB,Proflight Zambia,1742634000,1742641200,6484
14111,LUN,JNB,Zambia Airways,1742653200,1742663100,6793
14112,LUN,JNB,Proflight Zambia,1742710500,1742717700,5067
14113,LUN,JNB,Airlink,1742732100,1742740200,5449
14114,LUN,JNB,South African,1742729400,1742736600,5803
14115,LUN,JNB,Proflight Zambia,1742720400,1742727600,5376
14116,LUN,JNB,Proflight Zambia,1742710500,1742717700,5067
14117,LUN,JNB,Airlink,1742732100,1742740200,5449
14118,LUN,JNB,Proflight Zambia,1742720400,1742727600,5376
14119,LUN,JNB,South African,1742815800,1742823000,3814
14120,LUN,JNB,Proflight Zambia,1742796900,1742804100,3868
14121,LUN,JNB,Proflight Zambia,1742806800,1742814000,3868
14122,LUN,JNB,South African,1742791800,1742799000,4122
14123,LUN,JNB,Airlink,1742794200,1742801700,5449
14124,LUN,JNB,Airlink,1742818500,1742826600,5449
14125,LUN,JNB,South African,1742815800,1742823000,3814
14126,LUN,JNB,Proflight Zambia,1742806800,1742814000,3868
14127,LUN,JNB,South African,1742791800,1742799000,4122
14128,LUN,JNB,Airlink,1742794200,1742801700,5449
14129,LUN,JNB,Airlink,1742818500,1742826600,5449
14130,LUN,JNB,South African,1742878200,1742885400,3814
14131,LUN,JNB,Proflight Zambia,1742883300,1742890500,3868
14132,LUN,JNB,South African,1742902200,1742909400,3814
14133,LUN,JNB,Proflight Zambia,1742893200,1742900400,3868
14134,LUN,JNB,Airlink,1742880600,1742888100,5449
14135,LUN,JNB,Airlink,1742904900,1742913000,5449
14136,LUN,JNB,South African,1742878200,1742885400,3814
14137,LUN,JNB,South African,1742902200,1742909400,3814
14138,LUN,JNB,Proflight Zambia,1742893200,1742900400,3868
14139,LUN,JNB,Airlink,1742880600,1742888100,5449
14140,LUN,JNB,Airlink,1742904900,1742913000,5449
14141,LUN,JNB,Proflight Zambia,1742969700,1742976900,3505
14142,LUN,JNB,South African,1742964600,1742971800,3814
14143,LUN,JNB,South African,1742988600,1742995800,3814
14144,LUN,JNB,Proflight Zambia,1742979600,1742986800,3868
14145,LUN,JNB,Airlink,1742967000,1742974500,5449
14146,LUN,JNB,Airlink,1742991300,1742999400,5449
14147,LUN,JNB,Proflight Zambia,1742969700,1742976900,3505
14148,LUN,JNB,South African,1742988600,1742995800,3814
14149,LUN,JNB,Proflight Zambia,1742979600,1742986800,3868
14150,LUN,JNB,Airlink,1742967000,1742974500,5449
14151,LUN,JNB,Airlink,1742991300,1742999400,5449
14152,LUN,JNB,Proflight Zambia,1743056100,1743063300,3505
14153,LUN,JNB,South African,1743075000,1743082200,4122
14154,LUN,JNB,South African,1743051000,1743058200,4395
14155,LUN,JNB,Proflight Zambia,1743066000,1743073200,5376
14156,LUN,JNB,Airlink,1743053400,1743060900,5449
14157,LUN,JNB,Airlink,1743077700,1743085800,5449
14158,LUN,JNB,Proflight Zambia,1743056100,1743063300,3505
14159,LUN,JNB,South African,1743051000,1743058200,4395
14160,LUN,JNB,Proflight Zambia,1743066000,1743073200,5376
14161,LUN,JNB,Airlink,1743053400,1743060900,5449
14162,LUN,JNB,Airlink,1743077700,1743085800,5449
14163,LUN,JNB,Proflight Zambia,1743142500,1743149700,4359
14164,LUN,JNB,South African,1743137400,1743144600,4395
14165,LUN,JNB,South African,1743161400,1743168600,4395
14166,LUN,JNB,Airlink,1743164100,1743172200,5449
14167,LUN,JNB,Proflight Zambia,1743152400,1743159600,6484
14168,LUN,JNB,Zambia Airways,1743139200,1743146700,6793
14169,LUN,JNB,Proflight Zambia,1743142500,1743149700,4359
14170,LUN,JNB,South African,1743161400,1743168600,4395
14171,LUN,JNB,Airlink,1743164100,1743172200,5449
14172,LUN,JNB,Proflight Zambia,1743152400,1743159600,6484
14173,LUN,JNB,Zambia Airways,1743139200,1743146700,6793
14174,LUN,JNB,Proflight Zambia,1743228900,1743236100,3505
14175,LUN,JNB,South African,1743247800,1743255000,4395
14176,LUN,JNB,Proflight Zambia,1743238800,1743246000,3868
14177,LUN,JNB,Airlink,1743226200,1743233700,5449
14178,LUN,JNB,Airlink,1743250500,1743258600,5449
14179,LUN,JNB,Proflight Zambia,1743228900,1743236100,3505
14180,LUN,JNB,Proflight Zambia,1743238800,1743246000,3868
14181,LUN,JNB,Airlink,1743226200,1743233700,5449
14182,LUN,JNB,Airlink,1743250500,1743258600,5449
14183,LUN,JNB,Proflight Zambia,1743315300,1743322500,3505
14184,LUN,JNB,South African,1743334200,1743341400,4395
14185,LUN,JNB,Proflight Zambia,1743325200,1743332400,3868
14186,LUN,JNB,Airlink,1743336900,1743344100,5449
14187,LUN,JNB,Airlink,1743347400,1743354900,5449
14188,LUN,JNB,Proflight Zambia,1743315300,1743322500,3505
14189,LUN,JNB,Proflight Zambia,1743325200,1743332400,3868
14190,LUN,JNB,Airlink,1743336900,1743344100,5449
14191,LUN,JNB,Airlink,1743347400,1743354900,5449
14192,LUN,JNB,Proflight Zambia,1743401700,1743408900,3505
14193,LUN,JNB,Proflight Zambia,1743411600,1743418800,3868
14194,LUN,JNB,South African,1743396000,1743403200,4122
14195,LUN,JNB,South African,1743420600,1743427800,4122
14196,LUN,JNB,Airlink,1743399000,1743406500,5449
14197,LUN,JNB,Airlink,1743409500,1743417000,5449
14198,LUN,JNB,Airlink,1743423300,1743430500,5449
14199,LUN,JNB,Proflight Zambia,1743401700,1743408900,3505
14200,LUN,JNB,Proflight Zambia,1743411600,1743418800,3868
14201,LUN,JNB,South African,1743396000,1743403200,4122
14202,LUN,JNB,South African,1743420600,1743427800,4122
14203,LUN,JNB,Airlink,1743409500,1743417000,5449
14204,LUN,JNB,Airlink,1743423300,1743430500,5449
14205,LUN,JNB,Proflight Zambia,1743488100,1743495300,3505
14206,LUN,JNB,South African,1743507000,1743514200,4122
14207,LUN,JNB,South African,1743482400,1743489600,4395
14208,LUN,JNB,Airlink,1743485400,1743492900,5449
14209,LUN,JNB,Airlink,1743495900,1743503400,5449
14210,LUN,JNB,Airlink,1743509700,1743516900,5449
14211,LUN,JNB,Zambia Airways,1743517200,1743525000,6793
14212,LUN,JNB,Proflight Zambia,1743488100,1743495300,3505
14213,LUN,JNB,South African,1743507000,1743514200,4122
14214,LUN,JNB,South African,1743482400,1743489600,4395
14215,LUN,JNB,Airlink,1743495900,1743503400,5449
14216,LUN,JNB,Airlink,1743509700,1743516900,5449
14217,LUN,JNB,Zambia Airways,1743517200,1743525000,6793
14218,LUN,JNB,Proflight Zambia,1743574500,1743581700,3505
14219,LUN,JNB,Proflight Zambia,1743584400,1743591600,3868
14220,LUN,JNB,South African,1743568800,1743576000,4395
14221,LUN,JNB,South African,1743593400,1743600600,4395
14222,LUN,JNB,Airlink,1743571800,1743579300,5449
14223,LUN,JNB,Airlink,1743582300,1743589800,5449
14224,LUN,JNB,Airlink,1743596100,1743603300,5449
14225,LUN,JNB,Proflight Zambia,1743574500,1743581700,3505
14226,LUN,JNB,Proflight Zambia,1743584400,1743591600,3868
14227,LUN,JNB,South African,1743593400,1743600600,4395
14228,LUN,JNB,Airlink,1743571800,1743579300,5449
14229,LUN,JNB,Airlink,1743582300,1743589800,5449
14230,LUN,JNB,Airlink,1743596100,1743603300,5449
14231,LUN,JNB,Proflight Zambia,1743660900,1743668100,3868
14232,LUN,JNB,Proflight Zambia,1743670800,1743678000,3868
14233,LUN,JNB,South African,1743655200,1743662400,4122
14234,LUN,JNB,South African,1743679800,1743687000,4395
14235,LUN,JNB,Airlink,1743658200,1743665700,5449
14236,LUN,JNB,Airlink,1743668700,1743676200,5449
14237,LUN,JNB,Airlink,1743682500,1743689700,5449
14238,LUN,JNB,Proflight Zambia,1743660900,1743668100,3868
14239,LUN,JNB,Proflight Zambia,1743670800,1743678000,3868
14240,LUN,JNB,South African,1743655200,1743662400,4122
14241,LUN,JNB,South African,1743679800,1743687000,4395
14242,LUN,JNB,Airlink,1743668700,1743676200,5449
14243,LUN,JNB,Airlink,1743682500,1743689700,5449
14244,LUN,JNB,Proflight Zambia,1743747300,1743754500,3505
14245,LUN,JNB,Proflight Zambia,1743757200,1743764400,3868
14246,LUN,JNB,South African,1743741600,1743748800,4122
14247,LUN,JNB,South African,1743766200,1743773400,4122
14248,LUN,JNB,Airlink,1743744600,1743752100,5449
14249,LUN,JNB,Airlink,1743755100,1743762600,5449
14250,LUN,JNB,Airlink,1743768900,1743776100,5449
14251,LUN,JNB,Airlink,1743779400,1743786900,5449
14252,LUN,JNB,Proflight Zambia,1743747300,1743754500,3505
14253,LUN,JNB,Proflight Zambia,1743757200,1743764400,3868
14254,LUN,JNB,South African,1743741600,1743748800,4122
14255,LUN,JNB,South African,1743766200,1743773400,4122
14256,LUN,JNB,Airlink,1743755100,1743762600,5449
14257,LUN,JNB,Airlink,1743768900,1743776100,5449
14258,LUN,JNB,Airlink,1743779400,1743786900,5449
14259,LUN,JNB,Proflight Zambia,1743833700,1743840900,3515
14260,LUN,JNB,Proflight Zambia,1743843600,1743850800,3877
14261,LUN,JNB,Airlink,1743831000,1743838500,5457
14262,LUN,JNB,Airlink,1743841500,1743849000,5457
14263,LUN,JNB,Airlink,1743855300,1743862500,5457
14264,LUN,JNB,South African,1743852600,1743859800,5812
14265,LUN,JNB,Proflight Zambia,1743843600,1743850800,3877
14266,LUN,JNB,Airlink,1743831000,1743838500,5457
14267,LUN,JNB,Airlink,1743841500,1743849000,5457
14268,LUN,JNB,Airlink,1743855300,1743862500,5457
14269,LUN,JNB,South African,1743852600,1743859800,5812
14270,LUN,JNB,Proflight Zambia,1743930000,1743937200,3868
14271,LUN,JNB,South African,1743939000,1743946200,4395
14272,LUN,JNB,Proflight Zambia,1743920100,1743927300,3868
14273,LUN,JNB,Airlink,1743941700,1743948900,5449
14274,LUN,JNB,Airlink,1743952200,1743959700,5449
14275,LUN,JNB,Proflight Zambia,1743930000,1743937200,3868
14276,LUN,JNB,Proflight Zambia,1743920100,1743927300,3868
14277,LUN,JNB,Airlink,1743941700,1743948900,5449
14278,LUN,JNB,Airlink,1743952200,1743959700,5449
14279,LUN,JNB,Proflight Zambia,1744006500,1744013700,3505
14280,LUN,JNB,Proflight Zambia,1744016400,1744023600,3868
14281,LUN,JNB,South African,1744025400,1744032600,4122
14282,LUN,JNB,Airlink,1744003800,1744011300,5449
14283,LUN,JNB,Airlink,1744014300,1744021800,5449
14284,LUN,JNB,Airlink,1744028100,1744035300,5449
14285,LUN,JNB,Proflight Zambia,1744006500,1744013700,3505
14286,LUN,JNB,Proflight Zambia,1744016400,1744023600,3868
14287,LUN,JNB,South African,1744025400,1744032600,4122
14288,LUN,JNB,Airlink,1744003800,1744011300,5449
14289,LUN,JNB,Airlink,1744014300,1744021800,5449
14290,LUN,JNB,Airlink,1744028100,1744035300,5449
14291,LUN,JNB,Proflight Zambia,1744092900,1744100100,3505
14292,LUN,JNB,Proflight Zambia,1744102800,1744110000,3868
14293,LUN,JNB,South African,1744087200,1744094400,4122
14294,LUN,JNB,South African,1744111800,1744119000,4122
14295,LUN,JNB,Airlink,1744090200,1744097700,5449
14296,LUN,JNB,Airlink,1744100700,1744108200,5449
14297,LUN,JNB,Proflight Zambia,1744092900,1744100100,3505
14298,LUN,JNB,Proflight Zambia,1744102800,1744110000,3868
14299,LUN,JNB,South African,1744087200,1744094400,4122
14300,LUN,JNB,South African,1744111800,1744119000,4122
14301,LUN,JNB,Airlink,1744090200,1744097700,5449
14302,LUN,JNB,Airlink,1744100700,1744108200,5449
14303,LUN,JNB,Proflight Zambia,1744179300,1744186500,3505
14304,LUN,JNB,South African,1744173600,1744180800,3814
14305,LUN,JNB,Proflight Zambia,1744189200,1744196400,3868
14306,LUN,JNB,South African,1744198200,1744205400,4395
14307,LUN,JNB,Airlink,1744176600,1744184100,5449
14308,LUN,JNB,Airlink,1744187100,1744194600,5449
14309,LUN,JNB,Proflight Zambia,1744179300,1744186500,3505
14310,LUN,JNB,South African,1744173600,1744180800,3814
14311,LUN,JNB,Proflight Zambia,1744189200,1744196400,3868
14312,LUN,JNB,South African,1744198200,1744205400,4395
14313,LUN,JNB,Airlink,1744176600,1744184100,5449
14314,LUN,JNB,Airlink,1744187100,1744194600,5449
14315,LUN,JNB,South African,1744260000,1744267200,4122
14316,LUN,JNB,South African,1744284600,1744291800,4122
14317,LUN,JNB,Airlink,1744263000,1744270500,5449
14318,LUN,JNB,Airlink,1744273500,1744281000,5449
14319,LUN,JNB,Airlink,1744287300,1744294500,5449
14320,LUN,JNB,Proflight Zambia,1744265700,1744272900,6175
14321,LUN,JNB,South African,1744260000,1744267200,4122
14322,LUN,JNB,South African,1744284600,1744291800,4122
14323,LUN,JNB,Airlink,1744263000,1744270500,5449
14324,LUN,JNB,Airlink,1744273500,1744281000,5449
14325,LUN,JNB,Airlink,1744287300,1744294500,5449
14326,LUN,JNB,Proflight Zambia,1744265700,1744272900,6175
14327,LUN,JNB,Proflight Zambia,1744352100,1744359300,3505
14328,LUN,JNB,South African,1744346400,1744353600,3814
14329,LUN,JNB,Proflight Zambia,1744362000,1744369200,3868
14330,LUN,JNB,South African,1744371000,1744378200,4395
14331,LUN,JNB,Airlink,1744349400,1744356900,5449
14332,LUN,JNB,Airlink,1744359900,1744367400,5449
14333,LUN,JNB,Airlink,1744373700,1744380900,5449
14334,LUN,JNB,Proflight Zambia,1744352100,1744359300,3505
14335,LUN,JNB,South African,1744346400,1744353600,3814
14336,LUN,JNB,Proflight Zambia,1744362000,1744369200,3868
14337,LUN,JNB,South African,1744371000,1744378200,4395
14338,LUN,JNB,Airlink,1744349400,1744356900,5449
14339,LUN,JNB,Airlink,1744359900,1744367400,5449
14340,LUN,JNB,Airlink,1744373700,1744380900,5449
14341,LUN,JNB,Proflight Zambia,1744438500,1744445700,3868
14342,LUN,JNB,Proflight Zambia,1744448400,1744455600,3868
14343,LUN,JNB,South African,1744457400,1744464600,4395
14344,LUN,JNB,Airlink,1744435800,1744443300,5449
14345,LUN,JNB,Airlink,1744460100,1744467300,5449
14346,LUN,JNB,Proflight Zambia,1744438500,1744445700,3868
14347,LUN,JNB,Proflight Zambia,1744448400,1744455600,3868
14348,LUN,JNB,South African,1744457400,1744464600,4395
14349,LUN,JNB,Airlink,1744435800,1744443300,5449
14350,LUN,JNB,Airlink,1744460100,1744467300,5449
14351,LUN,JNB,Proflight Zambia,1744534800,1744542000,3868
14352,LUN,JNB,Proflight Zambia,1744524900,1744532100,4359
14353,LUN,JNB,Airlink,1744546500,1744553700,5449
14354,LUN,JNB,Airlink,1744557000,1744564500,5449
14355,LUN,JNB,Proflight Zambia,1744534800,1744542000,3868
14356,LUN,JNB,Proflight Zambia,1744524900,1744532100,4359
14357,LUN,JNB,Airlink,1744546500,1744553700,5449
14358,LUN,JNB,Airlink,1744557000,1744564500,5449
14359,MPM,CPT,Airlink,1742013300,1742023500,6248
14360,MPM,CPT,Airlink,1742186100,1742196300,5065
14361,MPM,CPT,Airlink,1742272500,1742282700,5065
14362,MPM,CPT,LAM,1742484600,1742493600,4540
14363,MPM,CPT,Airlink,1742445300,1742455500,8744
14364,MPM,CPT,LAM,1742484600,1742493600,4540
14365,MPM,CPT,Airlink,1742618100,1742628300,6248
14366,MPM,CPT,Airlink,1742790900,1742801100,6248
14367,MPM,CPT,Airlink,1742877300,1742887500,6248
14368,MPM,CPT,LAM,1743089400,1743098400,4540
14369,MPM,CPT,Airlink,1743050100,1743060300,6647
14370,MPM,CPT,LAM,1743089400,1743098400,4540
14371,MPM,CPT,Airlink,1743334800,1743345000,4342
14372,MPM,CPT,LAM,1743348600,1743357600,4540
14373,MPM,CPT,Airlink,1743334800,1743345000,4342
14374,MPM,CPT,Airlink,1743421200,1743431400,4342
14375,MPM,CPT,Airlink,1743594000,1743604200,8225
14376,MPM,CPT,LAM,1743694200,1743703200,6779
14377,MPM,CPT,Airlink,1743766800,1743777000,8744
14378,MPM,CPT,LAM,1743953400,1743962400,4540
14379,MPM,CPT,Airlink,1743939600,1743949800,6248
14380,MPM,CPT,LAM,1743953400,1743962400,4540
14381,MPM,CPT,Airlink,1744026000,1744036200,7196
14382,MPM,CPT,Airlink,1744198800,1744209000,4342
14383,MPM,CPT,LAM,1744299000,1744308000,4540
14384,MPM,CPT,Airlink,1744371600,1744381800,5065
14385,MPM,CPT,LAM,1744558200,1744567200,4540
14386,MPM,CPT,Airlink,1744544400,1744554600,7196
14387,MPM,CPT,LAM,1744558200,1744567200,4540
14388,MPM,JNB,LAM,1742056500,1742060700,2586
14389,MPM,JNB,Airlink,1742025300,1742029200,3803
14390,MPM,JNB,Airlink,1742046300,1742050200,3803
14391,MPM,JNB,LAM,1742014500,1742018700,4077
14392,MPM,JNB,LAM,1742056500,1742060700,2586
14393,MPM,JNB,Airlink,1742046300,1742050200,3803
14394,MPM,JNB,LAM,1742014500,1742018700,4077
14395,MPM,JNB,LAM,1742100900,1742105100,2586
14396,MPM,JNB,LAM,1742139300,1742143500,2586
14397,MPM,JNB,Airlink,1742111700,1742115600,3962
14398,MPM,JNB,Airlink,1742132700,1742136600,4333
14399,MPM,JNB,LAM,1742100900,1742105100,2586
14400,MPM,JNB,LAM,1742139300,1742143500,2586
14401,MPM,JNB,Airlink,1742132700,1742136600,4333
14402,MPM,JNB,LAM,1742187300,1742191500,2586
14403,MPM,JNB,LAM,1742225700,1742229900,2586
14404,MPM,JNB,Airlink,1742198100,1742202000,3803
14405,MPM,JNB,Airlink,1742188800,1742192700,3803
14406,MPM,JNB,LAM,1742187300,1742191500,2586
14407,MPM,JNB,LAM,1742225700,1742229900,2586
14408,MPM,JNB,Airlink,1742188800,1742192700,3803
14409,MPM,JNB,LAM,1742273700,1742277900,2586
14410,MPM,JNB,LAM,1742312100,1742316300,2586
14411,MPM,JNB,Airlink,1742284500,1742288400,3803
14412,MPM,JNB,Airlink,1742275200,1742279100,3803
14413,MPM,JNB,LAM,1742273700,1742277900,2586
14414,MPM,JNB,LAM,1742312100,1742316300,2586
14415,MPM,JNB,Airlink,1742275200,1742279100,3803
14416,MPM,JNB,LAM,1742360100,1742364300,2586
14417,MPM,JNB,LAM,1742398500,1742402700,2586
14418,MPM,JNB,Airlink,1742370900,1742374800,3803
14419,MPM,JNB,Airlink,1742361600,1742365500,3803
14420,MPM,JNB,LAM,1742360100,1742364300,2586
14421,MPM,JNB,LAM,1742398500,1742402700,2586
14422,MPM,JNB,Airlink,1742361600,1742365500,3803
14423,MPM,JNB,LAM,1742484900,1742489100,2586
14424,MPM,JNB,LAM,1742446500,1742450700,3792
14425,MPM,JNB,Airlink,1742457300,1742461200,3803
14426,MPM,JNB,Airlink,1742448000,1742451900,3962
14427,MPM,JNB,LAM,1742446500,1742450700,3792
14428,MPM,JNB,Airlink,1742457300,1742461200,3803
14429,MPM,JNB,Airlink,1742448000,1742451900,3962
14430,MPM,JNB,LAM,1742532900,1742537100,2850
14431,MPM,JNB,LAM,1742571300,1742575500,3792
14432,MPM,JNB,Airlink,1742534400,1742538300,3803
14433,MPM,JNB,Airlink,1742543700,1742547600,3803
14434,MPM,JNB,LAM,1742571300,1742575500,3792
14435,MPM,JNB,Airlink,1742534400,1742538300,3803
14436,MPM,JNB,Airlink,1742543700,1742547600,3803
14437,MPM,JNB,LAM,1742619300,1742623500,2586
